CLLT_FP_PRNO,INCB_DVSN,ETRS_YM,FIRE_YM,BEFO_JOB,EDGB,BRCH_CODE
12572,P,200708,999912,기타,고졸,113
14075,R,200809,201206,기타,고졸,56
15459,R,200909,201004,기타,전문대졸,259
13796,R,200806,201212,보험관계인,#,289
15692,R,200911,201101,기타,#,55
9053,P,200502,999912,기타,#,111
15418,R,200909,201512,기타,#,38
15838,R,200912,201106,기타,대학졸,29
14464,R,200812,201103,자영업,고졸,154
12607,R,200708,201003,보험관계인,#,270
24825,R,199612,201302,기타,고졸,75
10749,P,200604,999912,기타,#,167
16203,P,201003,999912,자영업,고졸,163
16156,R,201003,201104,기타,고졸,13
16110,R,201002,201108,보험관계인,고졸,274
14940,P,200904,999912,보험관계인,#,311
16637,R,201008,201111,기타,고졸,125
16445,R,201006,201110,기타,대학졸,167
15688,P,200911,999912,기타,고졸,299
16849,R,201010,201201,기타,고졸,305
16802,R,201009,201108,보험관계인,대학졸,137
16900,R,201010,201305,기타,고졸,82
17092,R,201012,201111,기타,고졸,125
16572,P,201007,999912,보험관계인,고졸,291
16480,P,201006,999912,기타,대학졸,80
17115,P,201101,999912,기타,#,42
11669,P,200612,999912,기타,#,136
17675,R,201106,201202,기타,전문대졸,75
15450,P,200909,999912,기타,고졸,111
24058,P,199508,999912,기타,대학졸,11
17344,R,201103,201203,기타,#,90
16933,R,201010,201206,기타,고졸,14
17954,R,201109,201303,기타,대학졸,57
16180,P,201003,999912,기타,고졸,299
17564,P,201104,999912,보험관계인,#,268
16607,R,201007,201205,기타,중졸,25
15822,R,200912,201504,영업직(판,#,143
14632,P,200902,999912,영업직(판,고졸,170
17508,P,201104,999912,보험관계인,고졸,278
16166,R,201003,201509,보험관계인,고졸,287
21817,P,199003,999912,사기업체,고졸,158
18314,P,201203,999912,기타,대학졸,171
9007,P,200502,999912,기타,#,84
17368,R,201103,201409,기타,전문대졸,55
17702,P,201106,999912,보험관계인,#,279
15657,R,200911,201308,기타,#,21
7289,P,200401,999912,자유업,고졸,191
15456,R,200909,201408,자영업,고졸,56
12682,R,200709,201409,보험관계인,대학졸,170
13652,P,200806,999912,기타,#,154
18679,P,201208,999912,기타,#,75
14192,R,200810,201601,기타,#,55
25240,R,199604,201606,기타,#,37
18105,R,201111,201311,보험관계인,전문대졸,275
15501,P,200909,999912,보험관계인,고졸,285
16227,P,201004,999912,기타,고졸,106
19085,P,201301,999912,기타,#,302
19187,R,201303,201309,기타,#,154
18840,P,201210,999912,기타,고졸,318
14363,R,200811,201502,보험관계인,#,155
19386,R,201306,201401,보험관계인,#,51
19441,R,201308,201409,기타,#,21
19504,P,201309,999912,기타,#,21
13235,R,200802,201511,보험관계인,대학졸,263
17715,R,201106,201510,보험관계인,#,291
19747,R,201403,201602,기타,#,14
19703,P,201402,999912,기타,#,37
20014,R,201412,201601,기타,#,13
19856,R,201406,201508,기타,#,141
20118,P,201502,999912,기타,#,106
20011,P,201412,999912,기타,#,17
19705,P,201402,999912,기타,대학졸,82
20228,P,201508,999912,보험관계인,#,284
16016,P,201002,999912,보험관계인,고졸,285
12841,P,200711,999912,일반기업,#,11
14422,P,200812,999912,기타,대학졸,80
15654,P,200911,999912,금융부문,고졸,56
99999999,#,      ,999912,#,#,99999999
26814,R,199711,199807,기타,고졸,113
27361,R,199712,199804,기타,고졸,44
26148,R,199702,200612,기타,#,16
25376,R,199606,200104,기타,고졸,80
26655,R,199712,199906,기타,고졸,88
22632,R,199201,199811,기타,고졸,150
26798,R,199702,200002,기타,고졸,113
22843,R,199301,200109,기타,#,16
24134,R,199509,200211,기타,고졸,62
23830,R,199404,199912,기타,고졸,167
21422,R,198905,200109,사기업체,고졸,106
20947,R,198703,200411,기타,중졸,103
25458,R,199604,199912,기타,고졸,113
26001,R,199709,200202,기타,고졸,55
20768,R,198206,199807,기타,초등졸,29
27978,R,199805,199907,기타,고졸,99999999
26709,R,199710,200005,기타,고졸,118
27156,R,199712,199902,기타,고졸,99999999
26397,R,199710,200002,자유업,고졸,50
28045,R,199806,200004,기타,고졸,38
26239,R,199706,200005,기타,고졸,58
28563,R,199807,199903,기타,고졸,82
22545,R,199202,200010,기타,고졸,108
21811,R,199004,199909,사기업체,고졸,148
27518,R,199808,199904,무직,고졸,75
28847,R,199803,200309,무직,전문대졸,113
26079,R,199703,200202,기타,#,52
26475,P,199707,999912,무직,#,32
22282,R,199210,200307,기타,고졸,53
29438,R,199809,199911,기타,고졸,62
27886,R,199809,199906,기타,고졸,13
24441,R,199507,199908,기타,고졸,121
24091,R,199503,200109,기타,고졸,16
27949,R,199804,199911,무직,고졸,65
24765,R,199510,200111,기타,고졸,31
29440,R,199810,199907,기타,고졸,17
28464,R,199804,200202,무직,고졸,44
20510,R,198502,200208,기타,중졸,160
24854,R,199610,200402,기타,고졸,75
25271,R,199611,200011,기타,고졸,150
29417,R,199810,199909,회사원,대학졸,129
29366,R,199806,199904,기타,고졸,143
26918,R,199704,200403,기타,고졸,102
31312,R,199902,200105,기타,고졸,158
30818,R,199901,199907,기타,고졸,99999999
25269,P,199603,999912,기타,고졸,318
30979,R,199902,199907,기타,고졸,99999999
30481,R,199903,200203,무직,고졸,44
25506,R,199611,200407,기타,고졸,105
26479,R,199706,199907,기타,고졸,32
26284,R,199707,200111,기타,고졸,14
21209,R,198802,200805,기타,고졸,150
28448,R,199809,200204,보험관계인,고졸,44
22204,R,199109,199910,기타,#,143
25260,R,199607,200307,사기업체,고졸,45
30881,R,199902,200204,기타,고졸,106
28647,R,199806,199907,기타,고졸,188
30500,R,199906,200407,기타,고졸,90
22569,R,199211,200007,기타,고졸,146
31280,R,199905,199910,무직,고졸,48
31389,R,199907,200003,기타,고졸,143
27381,R,199710,200107,기타,고졸,141
30638,R,199905,200012,기타,고졸,84
24176,R,199504,200405,기타,고졸,65
3110,R,200104,200505,보험관계인,고졸,100
25364,R,199602,201201,기타,고졸,84
6719,R,200310,200809,무직,#,160
26566,P,199705,999912,무직,고졸,44
5538,R,200210,200412,보험관계인,고졸,62
28902,P,199811,999912,기타,고졸,106
30878,R,199902,200502,무직,고졸,100
5143,R,200202,200504,보험관계인,중졸,198
23509,R,199403,200811,기타,고졸,59
29763,P,199905,999912,무직,#,11
28073,P,199806,999912,기타,대학졸,45
26424,R,199712,201603,기타,고졸,29
2067,P,200010,999912,기타,고졸,156
3841,R,200111,201001,보험관계인,고졸,278
26965,R,199703,200802,기타,고졸,196
7104,R,200312,200411,기타,대학졸,25
6244,R,200307,200506,무직,고졸,154
7427,R,200402,200405,기타,전문대졸,197
5307,R,200202,201001,보험관계인,고졸,277
22382,P,199209,999912,기타,고졸,29
2869,R,200107,200609,기타,고졸,86
7557,C,200403,200403,기타,전문대졸,150
25154,R,199602,200708,기타,고졸,29
7437,R,200403,201408,기타,#,163
7374,R,200402,200701,기타,고졸,82
4645,R,200204,200601,기타,고졸,103
7806,R,200405,200502,기타,#,127
5894,P,200304,999912,기타,고졸,82
4099,R,200210,200504,기타,고졸,31
3728,R,200108,200503,기타,고졸,204
29135,R,199805,200709,기타,고졸,167
4465,P,200203,999912,기타,고졸,45
23374,P,199407,999912,기타,#,75
7908,R,200406,200409,기타,#,24
31005,R,199906,200502,기타,고졸,134
5757,P,200301,999912,기타,고졸,49
23918,P,199407,999912,사기업체,대학졸,171
7886,R,200406,200510,기타,고졸,8
8165,R,200408,200412,기타,고졸,108
7964,R,200406,200502,무직,#,120
4305,R,200206,200707,무직,고졸,120
7693,R,200404,200411,기타,#,118
7844,R,200405,200501,기타,#,165
6818,R,200310,200501,기타,고졸,25
7998,P,200406,999912,기타,#,49
8594,R,200410,200508,기타,#,106
23611,P,199410,999912,기타,#,86
26925,R,199702,201003,기타,#,146
5055,R,200202,201001,보험관계인,고졸,278
27375,R,199712,200705,무직,고졸,38
4292,P,200203,999912,기타,#,120
4919,R,200207,200901,무직,고졸,150
2971,P,200107,999912,기타,고졸,38
8799,R,200412,200505,기타,고졸,82
30307,R,199912,200903,기타,고졸,59
7664,R,200404,200507,기타,#,47
27774,P,199811,999912,기타,고졸,25
6345,R,200308,201009,기타,고졸,124
30284,R,199911,201402,기타,고졸,59
8944,R,200501,200811,보험관계인,고졸,153
7649,R,200404,200702,무직,#,107
1215,R,200003,200902,기타,고졸,86
23854,R,199405,200604,기타,고졸,158
24298,R,199505,201107,기타,고졸,42
28870,R,199812,200702,기타,고졸,128
23257,P,199309,999912,사기업체,대학졸,191
23141,R,199306,200603,기타,고졸,160
9415,R,200505,200701,보험관계인,#,99
1121,R,200001,200511,무직,대학졸,44
9594,R,200507,200512,보험관계인,고졸,77
22189,R,199108,201502,기타,전문대졸,125
5361,R,200205,201001,보험관계인,고졸,266
8550,P,200409,999912,보험관계인,고졸,80
7452,R,200403,201105,무직,#,44
7113,R,200312,200704,기타,대학졸,171
25972,R,199710,200808,무직,고졸,55
9604,R,200507,200605,보험관계인,고졸,118
6477,R,200308,200601,무직,#,44
24897,P,199606,999912,기타,#,75
9908,R,200510,200604,기타,고졸,46
24929,P,199602,999912,사기업체,고졸,21
7510,R,200403,201206,기타,#,90
10044,R,200511,200804,회사원,대학졸,80
5510,R,200209,201003,기타,고졸,274
25411,R,199603,200703,기타,고졸,123
20744,R,198204,200707,기타,#,128
23625,R,199404,200805,기타,#,88
10033,R,200511,201210,일반기업,고졸,49
9462,R,200506,200903,기타,고졸,143
9047,R,200502,200808,보험관계인,중졸,111
22872,P,199301,999912,기타,#,59
9597,P,200507,999912,일반기업,#,163
31017,R,199902,200907,보험관계인,고졸,146
6400,R,200308,200704,기타,#,111
9042,R,200502,200807,보험관계인,고졸,231
22720,R,199309,201507,기타,고졸,38
24416,R,199508,200803,기타,고졸,80
7842,R,200405,200707,기타,#,80
9992,R,200510,200707,보험관계인,고졸,99
10574,R,200603,201110,금융부문,#,75
10073,R,200511,200711,기타,고졸,49
2422,R,200106,200712,자유업,고졸,21
6341,R,200308,200707,기타,고졸,82
10538,R,200603,201003,기타,고졸,150
23447,R,199411,200902,기타,고졸,78
10576,P,200603,999912,일반기업,#,303
11042,R,200606,200803,기타,고졸,145
10635,R,200603,201111,보험관계인,고졸,210
22103,P,199106,999912,기타,고졸,111
10351,R,200601,200702,기타,고졸,158
26774,P,199702,999912,기타,#,103
22951,R,199310,200906,기타,고졸,90
11380,R,200609,200710,기타,전문대졸,141
10925,R,200606,201006,보험관계인,#,51
21863,P,199004,999912,기타,고졸,47
21417,P,198911,999912,기타,고졸,111
10903,R,200606,200711,기타,고졸,185
22783,R,199309,200904,기타,전문대졸,58
22035,P,199111,999912,기타,고졸,44
10901,R,200606,200804,금융부문,고졸,205
7281,R,200401,201107,기타,#,111
5916,P,200305,999912,기타,고졸,84
10671,R,200604,200705,기타,고졸,16
6841,R,200311,200709,기타,#,163
26920,R,199706,200804,기타,중졸,146
10733,R,200604,200706,기타,고졸,100
7965,R,200406,200709,기타,대학졸,147
11824,P,200701,999912,기타,고졸,305
22192,R,199109,201502,기타,고졸,158
11782,R,200701,200712,기타,고졸,160
30803,P,199907,999912,기타,#,113
11496,R,200610,201201,기타,#,21
9480,R,200506,200711,기타,전문대졸,17
2274,R,200108,201202,기타,고졸,19
11210,R,200608,201005,보험관계인,#,114
12274,R,200705,200902,회사원,대학졸,112
11581,R,200611,200911,보험관계인,고졸,288
342,R,200010,201411,기타,#,56
12479,R,200707,200907,보험관계인,#,226
12894,R,200711,201001,기타,고졸,160
31077,P,199905,999912,무직,#,146
10177,R,200512,200908,기타,#,141
12718,R,200710,200810,기타,#,21
10104,R,200512,201410,기타,고졸,45
13208,R,200802,201108,기타,고졸,44
12891,R,200711,201001,보험관계인,#,213
10336,R,200601,201001,보험관계인,고졸,285
13533,R,200805,200811,기타,#,55
13234,R,200802,201204,기타,고졸,17
10877,P,200606,999912,기타,#,23
11030,R,200606,201010,보험관계인,고졸,275
13288,P,200803,999912,기타,고졸,145
13337,R,200803,200905,기타,고졸,38
13916,P,200807,999912,기타,#,145
7797,P,200405,999912,기타,#,78
11692,P,200612,999912,기타,#,23
13835,R,200807,200908,기타,#,19
14147,R,200809,200904,금융부문,#,103
7613,R,200404,200905,무직,고졸,146
9046,R,200502,201003,보험관계인,고졸,268
12329,R,200706,200910,일반기업,#,167
13724,R,200806,201012,기타,고졸,29
14676,P,200902,999912,보험관계인,대학졸,96
12951,R,200712,201204,기타,#,64
21376,R,198903,201104,기타,고졸,42
15142,P,200906,999912,기타,고졸,318
11644,R,200611,201104,보험관계인,#,270
9022,P,200502,999912,기타,#,45
14786,R,200903,201001,기타,대학졸,78
12701,R,200709,201103,보험관계인,고졸,71
24640,P,199509,999912,기타,#,160
15420,R,200909,201012,기타,고졸,42
14822,R,200903,201309,영업직(판,고졸,49
15377,R,200908,201103,기타,고졸,103
15220,R,200907,201105,기타,고졸,32
15471,R,200909,201509,보험관계인,고졸,286
15731,R,200911,201006,기타,#,32
12978,R,200712,201106,회사원,대학졸,170
14977,R,200905,201411,교육부문,전문대졸,156
15509,R,200909,201006,기타,고졸,23
15847,P,200912,999912,회사원,전문대졸,191
25951,R,199703,201401,기타,#,75
15477,R,200909,201104,영업직(판,고졸,21
14218,R,200810,201302,기타,고졸,156
15540,P,200910,999912,기타,고졸,17
12882,P,200711,999912,기타,#,120
16827,C,201010,201010,기타,#,163
23440,P,199406,999912,기타,#,14
16908,R,201010,201108,보험관계인,고졸,275
14532,R,200901,201210,기타,#,44
14777,R,200903,201209,영업직(판,고졸,45
16878,R,201010,201112,기타,대학졸,14
22538,P,199201,999912,기타,#,106
14392,R,200811,201206,기타,#,96
16883,P,201010,999912,기타,#,78
17142,R,201101,201105,기타,고졸,25
16942,R,201011,201105,보험관계인,#,51
1313,P,200001,999912,기타,고졸,84
17172,R,201101,201501,보험관계인,고졸,269
17036,R,201012,201203,기타,대학졸,42
15969,R,201002,201111,보험관계인,#,275
17260,R,201102,201511,일반기업,대학졸,38
17097,R,201012,201204,기타,고졸,156
15062,R,200905,201108,영업직(판,고졸,86
17768,R,201107,201204,기타,고졸,160
17048,R,201012,201205,기타,#,42
17608,R,201105,201208,기타,고졸,44
15279,R,200907,201409,금융부문,고졸,143
17583,P,201105,999912,기타,고졸,167
3673,R,200104,201408,보험관계인,고졸,82
21480,R,198906,201407,기타,대학졸,158
18351,R,201203,201209,기타,고졸,17
18669,R,201208,201303,기타,고졸,47
18510,R,201205,201508,기타,전문대졸,11
11959,P,200702,999912,보험관계인,고졸,268
15156,P,200906,999912,보험관계인,고졸,292
18977,R,201212,201306,기타,#,259
10315,P,200601,999912,기타,고졸,103
18076,R,201111,201403,보험관계인,#,51
12783,P,200710,999912,기타,고졸,45
19076,R,201301,201402,기타,#,146
18962,R,201212,201309,기타,고졸,136
7049,P,200312,999912,자유업,#,86
18912,R,201211,201502,기타,고졸,78
19271,R,201304,201312,기타,고졸,17
19363,R,201306,201502,기타,#,86
19340,R,201305,201311,보험관계인,#,51
28756,P,199812,999912,기타,#,121
31220,P,199908,999912,무직,고졸,160
19578,R,201311,201501,기타,#,143
19396,R,201307,201405,기타,#,78
17446,P,201104,999912,보험관계인,고졸,265
17674,R,201106,201405,보험관계인,#,51
18112,P,201111,999912,보험관계인,고졸,284
19458,R,201308,201403,보험관계인,#,51
19900,R,201407,201508,기타,고졸,136
19760,P,201403,999912,보험관계인,#,280
4647,P,200203,999912,기타,고졸,103
19615,P,201312,999912,회사원,#,96
15968,P,201002,999912,영업직(판,대학졸,163
4811,P,200210,999912,기타,고졸,146
18806,P,201209,999912,보험관계인,고졸,289
16627,P,201007,999912,보험관계인,#,291
19653,R,201401,201601,자영업,대학졸,171
19686,R,201401,201602,기타,#,292
23238,P,199309,999912,기타,#,16
20153,P,201504,999912,보험관계인,전문대졸,271
20258,P,201509,999912,기타,#,262
19999,P,201411,999912,기타,#,103
24694,R,199509,199907,기타,대학졸,125
26259,R,199704,199908,사기업체,고졸,14
20929,R,198712,200111,기타,#,80
21941,R,199104,200102,기타,고졸,14
22922,R,199309,200111,기타,고졸,38
20403,R,198404,200904,기타,고졸,90
28125,R,199805,199812,기타,고졸,49
24553,R,199503,199810,기타,고졸,146
27279,R,199707,199908,무직,고졸,167
26083,R,199711,200101,무직,고졸,50
27946,R,199805,199810,무직,고졸,78
25655,R,199608,200304,기타,#,165
26344,R,199706,201503,기타,고졸,45
23652,R,199412,200204,기타,고졸,118
27310,R,199711,200208,기타,전문대졸,62
28288,R,199809,199910,기타,고졸,32
27260,R,199705,199812,보험관계인,#,44
20490,R,198510,200205,기타,고졸,38
27326,R,199711,200309,기타,고졸,46
24729,R,199505,200009,기타,고졸,154
25795,R,199608,200207,기타,고졸,167
26915,R,199702,200302,사기업체,중졸,102
23960,R,199501,200805,기타,고졸,17
25591,R,199612,200301,기타,고졸,141
27690,R,199809,199909,무직,고졸,69
26003,R,199708,200711,기타,고졸,75
24737,R,199505,200206,기타,고졸,143
15586,R,200910,201310,기타,대학졸,141
12091,R,200704,201112,기타,#,141
16084,P,201002,999912,보험관계인,고졸,286
11995,P,200703,999912,영업직(판,대학졸,125
17916,R,201109,201303,기타,#,146
17285,P,201102,999912,기타,고졸,284
17528,R,201104,201405,보험관계인,전문대졸,262
16008,P,201002,999912,보험관계인,#,269
17447,R,201104,201301,기타,고졸,170
15705,R,200911,201210,기타,대학졸,116
15604,R,200910,201301,보험관계인,대학졸,171
17671,R,201106,201405,기타,#,80
15513,R,200910,201308,보험관계인,대학졸,285
6349,P,200308,999912,기타,#,47
18159,R,201112,201210,기타,고졸,141
18119,R,201111,201304,기타,#,90
17338,R,201103,201510,기타,#,49
17626,P,201105,999912,보험관계인,#,269
16481,P,201006,999912,기타,고졸,32
9735,P,200508,999912,기타,#,56
18289,R,201202,201301,기타,고졸,59
18527,P,201206,999912,보험관계인,전문대졸,271
18030,P,201110,999912,기타,고졸,120
18556,R,201206,201404,기타,#,37
17931,P,201109,999912,기타,고졸,16
18686,P,201208,999912,기타,대학졸,44
18947,P,201212,999912,기타,#,106
18671,R,201208,201308,기타,#,136
18706,R,201208,201507,보험관계인,전문대졸,316
19043,R,201301,201404,기타,#,145
1896,P,200005,999912,무직,대학졸,167
17795,R,201108,201402,기타,#,121
19231,R,201303,201401,기타,#,100
18704,R,201208,201401,기타,#,259
19292,R,201305,201502,기타,#,86
24556,P,199508,999912,기타,#,145
18563,R,201206,201511,기타,대학졸,23
19503,R,201309,201407,기타,#,121
6965,P,200312,999912,기타,고졸,17
18914,R,201211,201408,영업직(판,#,154
19485,R,201309,201604,기타,고졸,167
17708,P,201106,999912,영업직(판,#,78
19145,R,201302,201412,기타,#,302
19675,P,201401,999912,기타,#,38
24645,R,199509,201411,기타,고졸,167
18433,P,201204,999912,기타,고졸,270
19818,R,201405,201602,기타,#,103
19633,R,201312,201510,보험관계인,고졸,330
19938,R,201409,201601,기타,#,82
12658,P,200709,999912,기타,대학졸,106
20041,R,201501,201508,기타,#,25
24826,P,199607,999912,기타,고졸,75
20190,P,201505,999912,기타,#,17
19435,P,201307,999912,기타,#,19
20169,P,201504,999912,기타,고졸,111
20282,P,201511,999912,기타,#,146
26625,R,199707,199906,기타,#,82
24366,R,199509,200308,기타,고졸,80
27060,R,199710,199805,기타,고졸,99999999
22609,R,199205,200603,기타,고졸,163
25393,P,199605,999912,학생,고졸,118
23979,R,199506,200111,기타,고졸,31
27046,R,199710,199809,무직,고졸,160
20436,R,198412,200004,기타,고졸,167
28735,R,199804,199907,무직,고졸,121
22797,R,199312,200309,기타,고졸,11
28007,R,199805,200607,기타,고졸,104
26604,R,199710,200005,무직,대학졸,80
28796,R,199806,199810,기타,고졸,108
27547,R,199803,199809,기타,고졸,124
29379,R,199805,199904,회사원,고졸,156
26309,R,199703,199907,기타,고졸,64
28247,R,199808,199901,기타,고졸,59
23671,R,199403,200904,기타,고졸,121
29336,R,199806,199909,무직,고졸,154
27726,R,199810,200002,기타,대학졸,16
27571,R,199802,199905,기타,중졸,62
28510,R,199810,199912,기타,#,86
25428,R,199601,200111,기타,초등졸,99999999
28397,R,199806,200010,기타,#,74
24314,R,199502,200507,기타,고졸,45
28356,R,199808,199907,기타,고졸,74
26826,R,199703,201412,기타,고졸,111
23820,R,199401,200207,사기업체,고졸,163
25910,R,199612,199909,기타,고졸,47
25682,R,199609,200003,기타,고졸,148
21472,R,198907,200402,기타,고졸,150
20736,R,198205,199910,기타,중졸,193
27064,R,199707,199911,기타,고졸,48
27544,R,199804,200008,기타,고졸,124
29429,R,199810,199905,무직,고졸,16
30052,R,199902,200209,보험관계인,고졸,64
26671,R,199707,200302,기타,고졸,84
21421,R,198909,200610,기타,고졸,106
28559,R,199809,200707,기타,#,82
21290,R,198912,199911,사기업체,고졸,21
23739,R,199408,200010,기타,고졸,111
29050,R,199805,199908,기타,고졸,141
26581,R,199706,200306,기타,고졸,90
25344,R,199605,199910,기타,중졸,88
24607,R,199510,200809,기타,고졸,147
28659,R,199806,200105,기타,고졸,80
28096,R,199802,200010,기타,고졸,46
29121,R,199802,200208,무직,초등졸,160
26717,R,199710,199909,기타,고졸,193
30278,R,199904,199910,기타,고졸,59
29838,R,199903,200004,무직,고졸,17
22712,R,199307,200111,기타,고졸,25
25816,R,199607,200103,기타,고졸,50
25568,R,199611,200402,사기업체,고졸,116
31197,R,199903,200203,무직,고졸,167
28808,R,199810,200601,기타,고졸,108
24174,R,199505,200101,기타,고졸,78
30593,R,199908,199911,기타,고졸,82
30775,R,199908,200003,기타,고졸,122
27668,R,199803,200503,기타,고졸,216
24773,R,199510,200405,기타,고졸,84
30953,R,199909,199912,기타,고졸,100
21596,R,199011,200502,기타,고졸,14
30412,R,199904,200505,기타,고졸,74
28267,R,199806,200603,기타,고졸,61
21080,R,198801,200112,기타,고졸,49
30776,R,199912,200104,기타,고졸,122
25526,R,199603,200711,사기업체,전문대졸,166
31367,R,199912,200604,기타,고졸,109
30047,R,199906,200106,기타,고졸,62
31452,R,199911,200303,기타,고졸,42
31284,R,199910,200009,보험관계인,고졸,167
30382,R,199910,200210,무직,고졸,37
30333,R,199912,200006,기타,고졸,32
488,R,200003,200104,기타,고졸,11
1453,R,200001,200010,기타,고졸,108
22389,R,199203,200111,기타,고졸,29
21159,R,198801,200601,기타,#,106
785,R,200003,200009,기타,고졸,120
461,R,200005,200411,기타,고졸,16
996,R,200001,200207,무직,중졸,32
855,R,200005,200011,기타,고졸,49
318,R,200007,200010,기타,고졸,124
30330,R,199910,200010,기타,고졸,32
23699,R,199412,200107,기타,초등졸,108
1826,R,200009,200111,기타,고졸,163
25890,R,199612,200208,기타,고졸,44
27990,R,199810,200208,무직,고졸,65
882,R,200005,200207,기타,고졸,29
27575,R,199807,200111,기타,중졸,62
25898,R,199612,200405,기타,전문대졸,165
666,R,200009,200206,기타,고졸,14
1271,R,200012,200107,기타,고졸,88
1052,R,200011,200109,기타,고졸,37
681,R,200005,200809,기타,#,78
28680,R,199809,200304,기타,고졸,118
2940,R,200102,200110,무직,고졸,84
2361,R,200101,200108,기타,고졸,69
2286,R,200101,200203,기타,고졸,31
20953,R,198709,200202,기타,고졸,108
2306,R,200103,200111,기타,고졸,124
2324,R,200104,200201,보험관계인,고졸,11
3047,R,200104,200111,보험관계인,고졸,103
3627,R,200104,200111,보험관계인,고졸,204
25248,R,199605,200305,기타,고졸,45
893,R,200010,200207,기타,고졸,29
28099,R,199801,200412,기타,고졸,46
297,R,200011,200408,기타,고졸,31
2611,R,200107,200205,기타,#,49
3439,R,200109,200212,무직,고졸,205
31099,R,199908,200402,무직,고졸,8
1078,R,200010,200403,기타,고졸,42
31072,R,199910,200408,무직,고졸,146
24777,P,199505,999912,기타,고졸,163
25120,R,199609,200604,기타,고졸,124
4507,R,200201,200301,기타,고졸,80
4721,R,200202,200304,기타,#,105
5251,R,200202,200606,보험관계인,고졸,83
2404,R,200104,201008,보험관계인,고졸,25
20390,R,198410,200508,기타,고졸,124
869,P,200006,999912,기타,전문대졸,50
4581,R,200203,200212,기타,고졸,84
3271,R,200103,200508,기타,고졸,141
2612,R,200107,200407,무직,고졸,49
23992,R,199505,200402,기타,고졸,53
25149,P,199605,999912,기타,고졸,29
1275,R,200003,200402,무직,고졸,88
4486,R,200207,200303,무직,고졸,44
3875,R,200111,200309,보험관계인,고졸,220
1047,R,200008,200703,기타,#,37
5254,R,200207,200305,기타,고졸,44
5420,R,200207,200401,보험관계인,고졸,129
3143,R,200106,200307,기타,고졸,111
1362,R,200008,200710,무직,고졸,118
5945,R,200302,200601,기타,고졸,122
5670,R,200303,200307,기타,고졸,31
8783,R,200412,200611,기타,대학졸,117
9734,P,200508,999912,일반기업,#,23
8439,R,200409,200609,기타,고졸,128
2249,R,200107,201502,무직,고졸,75
21587,R,199005,201010,학생,#,11
16822,R,201009,201209,기타,#,118
4035,R,200108,200202,보험관계인,대학졸,191
4022,R,200104,200311,보험관계인,고졸,169
60,D,#,#,,,99999999
41,D,#,#,,,99999999
198,D,#,#,,,99999999
105,D,#,#,,,99999999
11752,D,#,#,,,99999999
2294,D,#,#,,,99999999
17,D,#,#,,,99999999
5617,D,#,#,,,99999999
120,D,#,#,,,99999999
139,D,#,#,,,99999999
133,D,#,#,,,99999999
156,D,#,#,,,99999999
197,D,#,#,,,99999999
31,D,#,#,,,99999999
169,D,#,#,,,99999999
87,D,#,#,,,99999999
2301,D,#,#,,,99999999
11793,D,#,#,,,99999999
84,D,#,#,,,99999999
128,D,#,#,,,99999999
6774,D,#,#,,,99999999
8,D,#,#,,,99999999
7,D,#,#,,,99999999
7507,R,200403,200409,기타,#,23
27591,R,199805,200803,무직,고졸,56
7602,P,200404,999912,기타,#,47
6427,R,200308,200411,기타,대학졸,100
7755,R,200405,200501,기타,고졸,124
6322,R,200307,200605,기타,#,89
7448,R,200403,200502,기타,고졸,147
6968,R,200312,201010,무직,고졸,141
29522,R,199904,201203,기타,고졸,302
7902,R,200406,200411,기타,#,24
2736,R,200107,200512,무직,고졸,32
7821,R,200405,200412,기타,대학졸,75
8194,R,200408,200512,기타,#,154
865,R,200010,200907,보험관계인,고졸,56
8627,P,200410,999912,기타,전문대졸,59
5707,R,200304,200509,자유업,#,23
29077,R,199812,200705,무직,대학졸,8
8359,R,200408,200502,보험관계인,#,4
21102,R,198811,200609,기타,고졸,90
22018,P,199105,999912,기타,#,120
7706,R,200404,201001,보험관계인,고졸,285
7131,R,200401,200710,기타,#,154
6373,R,200308,200607,기타,고졸,19
2818,P,200108,999912,무직,#,44
7397,R,200402,200707,기타,#,45
3065,R,200104,201412,기타,#,103
8617,R,200410,200507,기타,#,118
29570,P,199912,999912,기타,고졸,55
8876,R,200501,200604,기타,#,171
9096,R,200503,200708,기타,대학졸,123
21699,P,199002,999912,기타,고졸,121
23901,P,199412,999912,기타,고졸,56
7750,R,200405,200701,자유업,#,104
22231,P,199107,999912,기타,고졸,170
8875,R,200501,200611,기타,#,136
24122,P,199510,999912,학생,#,25
8469,R,200409,200606,기타,#,41
7949,R,200406,200902,기타,고졸,78
23761,P,199409,999912,사기업체,대학졸,145
24409,P,199501,999912,사기업체,고졸,84
6705,R,200310,200512,무직,대학졸,96
8509,R,200409,200602,기타,고졸,41
9001,R,200502,200606,자유업,#,111
24686,P,199512,999912,기타,고졸,125
20829,R,198612,200706,기타,고졸,148
9840,R,200509,200512,기타,#,41
6109,R,200302,200903,기타,전문대졸,156
21944,R,199109,201112,기타,대학졸,23
6563,R,200309,200803,기타,고졸,160
3947,R,200111,200606,기타,고졸,98
3539,P,200104,999912,보험관계인,#,156
9959,R,200510,200805,기타,#,74
7228,R,200401,200605,기타,#,55
21034,R,198811,200604,군인,고졸,55
23736,R,199406,201401,기타,고졸,111
4295,R,200205,200902,무직,고졸,120
9072,R,200502,200705,보험관계인,고졸,99
