CLLT_FP_PRNO,INCB_DVSN,ETRS_YM,FIRE_YM,BEFO_JOB,EDGB,BRCH_CODE
31,D,#,#,,,99999999.0
169,D,#,#,,,99999999.0
87,D,#,#,,,99999999.0
2301,D,#,#,,,99999999.0
11793,D,#,#,,,99999999.0
84,D,#,#,,,99999999.0
128,D,#,#,,,99999999.0
6774,D,#,#,,,99999999.0
8,D,#,#,,,99999999.0
7,D,#,#,,,99999999.0
7507,R,200403,200409,기타,#,23.0
27591,R,199805,200803,무직,고졸,56.0
7602,P,200404,999912,기타,#,47.0
6427,R,200308,200411,기타,대학졸,100.0
7755,R,200405,200501,기타,고졸,124.0
6322,R,200307,200605,기타,#,89.0
7448,R,200403,200502,기타,고졸,147.0
6968,R,200312,201010,무직,고졸,141.0
29522,R,199904,201203,기타,고졸,302.0
7902,R,200406,200411,기타,#,24.0
2736,R,200107,200512,무직,고졸,32.0
7821,R,200405,200412,기타,대학졸,75.0
8194,R,200408,200512,기타,#,154.0
865,R,200010,200907,보험관계인,고졸,56.0
8627,P,200410,999912,기타,전문대졸,59.0
5707,R,200304,200509,자유업,#,23.0
29077,R,199812,200705,무직,대학졸,8.0
8359,R,200408,200502,보험관계인,#,4.0
21102,R,198811,200609,기타,고졸,90.0
22018,P,199105,999912,기타,#,120.0
7706,R,200404,201001,보험관계인,고졸,285.0
7131,R,200401,200710,기타,#,154.0
6373,R,200308,200607,기타,고졸,19.0
2818,P,200108,999912,무직,#,44.0
7397,R,200402,200707,기타,#,45.0
3065,R,200104,201412,기타,#,103.0
8617,R,200410,200507,기타,#,118.0
29570,P,199912,999912,기타,고졸,55.0
8876,R,200501,200604,기타,#,171.0
9096,R,200503,200708,기타,대학졸,123.0
21699,P,199002,999912,기타,고졸,121.0
23901,P,199412,999912,기타,고졸,56.0
7750,R,200405,200701,자유업,#,104.0
22231,P,199107,999912,기타,고졸,170.0
8875,R,200501,200611,기타,#,136.0
24122,P,199510,999912,학생,#,25.0
8469,R,200409,200606,기타,#,41.0
7949,R,200406,200902,기타,고졸,78.0
23761,P,199409,999912,사기업체,대학졸,145.0
24409,P,199501,999912,사기업체,고졸,84.0
6705,R,200310,200512,무직,대학졸,96.0
8509,R,200409,200602,기타,고졸,41.0
9001,R,200502,200606,자유업,#,111.0
24686,P,199512,999912,기타,고졸,125.0
20829,R,198612,200706,기타,고졸,148.0
9840,R,200509,200512,기타,#,41.0
6109,R,200302,200903,기타,전문대졸,156.0
21944,R,199109,201112,기타,대학졸,23.0
6563,R,200309,200803,기타,고졸,160.0
3947,R,200111,200606,기타,고졸,98.0
3539,P,200104,999912,보험관계인,#,156.0
9959,R,200510,200805,기타,#,74.0
7228,R,200401,200605,기타,#,55.0
21034,R,198811,200604,군인,고졸,55.0
23736,R,199406,201401,기타,고졸,111.0
4295,R,200205,200902,무직,고졸,120.0
9072,R,200502,200705,보험관계인,고졸,99.0
2796,R,200103,200711,기타,#,45.0
10062,R,200511,200606,기타,#,74.0
8930,R,200501,200605,기타,#,136.0
29947,R,199907,201007,기타,고졸,58.0
10121,R,200512,200606,보험관계인,고졸,114.0
10025,R,200511,200605,일반기업,대학졸,13.0
8067,R,200407,200608,기타,#,11.0
24356,P,199509,999912,기타,#,90.0
21560,R,199012,200612,기타,고졸,55.0
7230,R,200401,201007,기타,고졸,47.0
10070,R,200511,200608,보험관계인,전문대졸,51.0
9732,R,200508,200901,보험관계인,고졸,42.0
8306,R,200408,200704,기타,대학졸,142.0
10159,R,200512,200606,보험관계인,#,114.0
9233,R,200504,200904,무직,#,163.0
7659,R,200404,200706,기타,대학졸,59.0
10183,R,200512,201203,일반기업,#,124.0
10659,R,200603,200701,보험관계인,#,91.0
20728,R,198205,200607,기타,#,29.0
2352,R,200102,200907,기타,고졸,25.0
9342,R,200505,200901,기타,고졸,141.0
5705,R,200302,200711,기타,고졸,23.0
10487,R,200602,201501,보험관계인,고졸,161.0
2868,P,200104,999912,기타,#,86.0
10670,R,200604,200705,보험관계인,#,95.0
10555,R,200603,200707,기타,고졸,56.0
2771,R,200104,201412,기타,고졸,42.0
5028,R,200201,201001,기타,고졸,266.0
979,R,200005,200801,기타,고졸,59.0
11155,R,200607,201501,보험관계인,고졸,172.0
11631,R,200611,201010,기타,#,143.0
8425,R,200409,201605,기타,#,14.0
11471,R,200610,200807,일반기업,대학졸,156.0
6923,R,200311,201001,보험관계인,대학졸,266.0
2691,R,200104,200806,기타,#,47.0
11774,R,200701,200804,기타,고졸,37.0
11360,R,200609,200711,보험관계인,#,68.0
9848,R,200509,201001,보험관계인,고졸,285.0
11483,R,200610,200709,기타,고졸,42.0
2179,P,200006,999912,자유업,대학졸,96.0
11544,R,200611,201001,기타,고졸,121.0
29498,R,199803,200806,자유업,대학졸,171.0
11855,R,200701,200906,기타,고졸,147.0
10537,R,200603,200802,자유업,고졸,150.0
3888,R,200111,201001,보험관계인,중졸,294.0
9041,R,200502,201105,무직,고졸,281.0
11976,R,200703,200803,자유업,고졸,68.0
12326,R,200706,201502,기타,고졸,86.0
12471,R,200707,201001,보험관계인,고졸,260.0
12451,R,200707,200806,기타,고졸,167.0
12608,R,200708,201104,보험관계인,고졸,265.0
12357,R,200706,200807,기타,전문대졸,86.0
12752,R,200710,201205,기타,고졸,21.0
12502,R,200707,201406,보험관계인,고졸,153.0
3835,R,200111,201001,보험관계인,중졸,277.0
12100,P,200704,999912,교육부문,전문대졸,37.0
12962,R,200712,200905,기타,고졸,88.0
20620,R,197912,200905,기타,#,141.0
13069,P,200801,999912,일반기업,#,160.0
10285,R,200601,201511,일반기업,고졸,143.0
13149,R,200801,200912,영업직(판,고졸,154.0
11945,R,200702,201003,보험관계인,#,281.0
5500,R,200209,201104,보험관계인,고졸,263.0
11555,P,200611,999912,기타,대학졸,19.0
23988,P,199505,999912,기타,고졸,55.0
12908,R,200711,201311,기타,#,57.0
12874,R,200711,201202,보험관계인,#,51.0
13878,P,200807,999912,기타,고졸,160.0
13496,P,200804,999912,기타,#,118.0
13054,R,200801,201005,영업직(판,고졸,154.0
14144,R,200809,201006,금융부문,고졸,163.0
13253,R,200802,201209,기타,고졸,121.0
13755,R,200806,200902,영업직(판,전문대졸,160.0
14185,R,200810,201104,자영업,#,293.0
12981,P,200712,999912,영업직(판,고졸,167.0
14139,R,200809,200905,보험관계인,#,232.0
14490,R,200812,201006,보험관계인,#,296.0
14671,R,200902,201012,기타,고졸,113.0
13716,R,200806,201010,기타,대학졸,16.0
14083,R,200809,201001,기타,대학졸,37.0
3255,R,200104,201109,회사원,고졸,145.0
14849,R,200904,201011,기타,전문대졸,136.0
9617,P,200507,999912,기타,고졸,29.0
15016,R,200905,201102,기타,고졸,167.0
14762,R,200903,201105,보험관계인,대학졸,285.0
14611,R,200901,201003,영업직(판,고졸,147.0
25266,P,199608,999912,기타,#,45.0
14294,R,200810,201305,보험관계인,#,287.0
15171,R,200906,201002,기타,고졸,17.0
12449,P,200707,999912,자영업,고졸,118.0
14968,R,200905,201010,기타,고졸,11.0
12262,R,200705,200911,기타,전문대졸,124.0
15236,R,200907,201003,기타,고졸,49.0
15097,R,200906,201007,보험관계인,#,114.0
3922,R,200111,201003,보험관계인,대학졸,285.0
14534,R,200901,201103,기타,전문대졸,154.0
14133,R,200809,201009,보험관계인,전문대졸,170.0
15630,R,200910,201011,기타,대학졸,32.0
15684,R,200911,201006,기타,고졸,44.0
15227,R,200907,201006,보험관계인,#,204.0
15064,R,200905,201008,기타,대학졸,42.0
15791,R,200912,201312,기타,고졸,11.0
15849,R,200912,201211,보험관계인,대학원졸,313.0
15332,R,200908,201008,기타,#,16.0
12093,P,200704,999912,기타,대학졸,146.0
14643,R,200902,201012,기타,고졸,125.0
30232,R,199911,201504,기타,고졸,29.0
15984,R,201002,201510,기타,전문대졸,29.0
14945,R,200904,201010,회사원,대학졸,57.0
15897,P,201001,999912,기타,#,84.0
15351,R,200908,201006,기타,고졸,268.0
15113,R,200906,201105,기타,고졸,154.0
15826,R,200912,201009,보험관계인,#,170.0
9082,R,200503,201308,기타,#,11.0
14928,R,200904,201505,기타,#,307.0
16533,R,201007,201201,기타,대학졸,23.0
16630,R,201007,201106,회사원,전문대졸,170.0
15687,R,200911,201012,기타,#,38.0
16395,R,201005,201103,기타,고졸,42.0
16852,R,201010,201305,기타,#,146.0
16828,R,201010,201210,회사원,대학졸,112.0
11101,P,200607,999912,기타,고졸,23.0
16940,R,201011,201109,기타,고졸,29.0
16645,R,201008,201105,기타,고졸,124.0
16125,P,201003,999912,기타,대학졸,170.0
11955,R,200702,201405,보험관계인,#,159.0
17025,R,201012,201302,보험관계인,전문대졸,270.0
17569,R,201105,201109,보험관계인,#,51.0
16874,R,201010,201403,금융부문,고졸,143.0
17346,P,201103,999912,기타,대학졸,259.0
3487,P,200102,999912,기타,고졸,154.0
17579,R,201105,201602,기타,#,118.0
17879,R,201108,201508,보험관계인,#,271.0
17514,R,201104,201302,기타,고졸,17.0
17738,R,201107,201302,기타,#,118.0
17693,R,201106,201507,보험관계인,고졸,275.0
16795,P,201009,999912,보험관계인,고졸,291.0
17720,P,201106,999912,기타,고졸,90.0
14629,P,200902,999912,기타,고졸,118.0
16875,R,201010,201208,금융부문,고졸,86.0
18191,P,201201,999912,기타,대학졸,121.0
18391,R,201204,201401,기타,#,305.0
18415,R,201204,201209,기타,#,84.0
18195,R,201201,201410,기타,#,319.0
18418,R,201204,201308,기타,대학원졸,90.0
17136,R,201101,201209,기타,#,303.0
18286,R,201202,201306,금융부문,#,103.0
9176,R,200503,201502,기타,#,82.0
18461,P,201205,999912,기타,#,37.0
18092,R,201111,201411,기타,#,318.0
17540,P,201104,999912,보험관계인,고졸,279.0
18837,R,201210,201312,기타,#,100.0
13406,P,200803,999912,보험관계인,고졸,283.0
18632,R,201207,201304,기타,#,284.0
19205,R,201303,201405,기타,#,100.0
22516,P,199205,999912,기타,고졸,113.0
18950,R,201212,201412,기타,대학졸,319.0
19324,P,201305,999912,회사원,대학졸,96.0
19507,R,201309,201604,기타,#,136.0
18672,R,201208,201401,기타,대학졸,319.0
19534,R,201310,201410,기타,고졸,59.0
28427,P,199804,999912,기타,#,42.0
17843,P,201108,999912,보험관계인,고졸,275.0
13819,P,200807,999912,자영업,고졸,154.0
19495,P,201309,999912,기타,#,45.0
18917,R,201211,201501,회사원,대학졸,57.0
19790,R,201404,201503,기타,전문대졸,146.0
19810,R,201405,201504,기타,#,163.0
12835,P,200711,999912,기타,고졸,146.0
2347,P,200104,999912,보험관계인,고졸,302.0
9337,P,200505,999912,기타,#,55.0
18514,P,201205,999912,보험관계인,전문대졸,271.0
17337,P,201103,999912,기타,#,141.0
19853,P,201406,999912,기타,#,158.0
16082,P,201002,999912,보험관계인,고졸,280.0
19424,P,201307,999912,기타,#,56.0
20305,P,201601,999912,기타,#,82.0
25954,R,199702,199911,기타,고졸,75.0
26138,R,199712,199809,기타,고졸,11.0
21838,R,199012,199807,기타,고졸,143.0
26813,R,199709,199812,기타,#,113.0
26902,R,199711,199812,기타,고졸,111.0
23009,R,199304,200104,기타,고졸,118.0
23608,R,199408,200202,기타,고졸,86.0
26952,R,199706,199906,기타,고졸,145.0
25322,R,199607,199906,기타,고졸,86.0
22110,R,199103,200501,기타,고졸,106.0
28369,R,199803,199808,기타,고졸,61.0
21684,R,199002,199901,사기업체,고졸,88.0
28532,R,199804,200002,기타,고졸,86.0
29142,R,199803,200205,기타,고졸,163.0
29112,R,199805,199807,기타,전문대졸,145.0
24851,R,199601,199811,기타,#,13.0
25502,R,199604,201407,기타,고졸,106.0
26706,R,199710,199911,무직,고졸,99999999.0
27514,R,199805,199908,기타,고졸,129.0
29155,R,199806,199810,기타,고졸,150.0
27900,R,199805,200207,기타,고졸,13.0
26075,R,199704,200709,학생,#,49.0
24228,R,199502,200202,학생,고졸,29.0
29136,R,199805,199907,기타,고졸,165.0
27785,R,199802,199904,기타,고졸,25.0
28055,R,199806,200303,무직,고졸,120.0
31353,R,199901,199908,무직,고졸,154.0
30081,R,199902,199910,무직,고졸,38.0
27763,R,199810,200407,기타,고졸,16.0
31021,R,199903,200003,보험관계인,#,145.0
30065,R,199903,200003,기타,고졸,64.0
26373,R,199706,200808,기타,고졸,49.0
28931,R,199802,200608,기타,고졸,111.0
29052,R,199811,200002,무직,고졸,141.0
29924,R,199903,199907,기타,고졸,13.0
22173,R,199101,200401,기타,고졸,163.0
29878,R,199904,199908,기타,고졸,17.0
30140,R,199904,199909,기타,고졸,46.0
27802,R,199803,200202,기타,중졸,53.0
21747,R,199008,200905,기타,고졸,106.0
24081,R,199502,200210,기타,고졸,16.0
4037,R,200202,200207,보험관계인,대학졸,204.0
30253,R,199911,200211,기타,고졸,47.0
4757,R,200202,200601,기타,고졸,58.0
4150,R,200206,200302,무직,고졸,17.0
4878,R,200209,200308,기타,고졸,205.0
1161,R,200001,200509,자유업,고졸,90.0
417,P,200007,999912,기타,고졸,25.0
26088,R,199710,200606,무직,#,52.0
4661,R,200210,200712,무직,대학졸,103.0
3711,R,200108,200409,기타,#,204.0
3000,R,200104,200402,기타,고졸,118.0
3181,R,200112,200501,기타,고졸,58.0
8691,R,200411,200802,기타,고졸,120.0
31503,R,199912,200308,보험관계인,고졸,169.0
9227,R,200504,200512,보험관계인,#,26.0
6527,R,200309,201006,자유업,#,64.0
8068,R,200407,200706,기타,#,134.0
10152,R,200512,201009,기타,#,55.0
16551,R,201007,201103,보험관계인,#,51.0
2215,R,200009,200203,기타,대학졸,170.0
5294,R,200202,200701,보험관계인,고졸,85.0
25465,R,199604,200504,기타,고졸,108.0
23070,R,199306,200806,기타,고졸,100.0
5951,R,200303,200403,기타,고졸,108.0
4359,R,200212,200312,기타,고졸,47.0
25533,R,199610,201208,기타,고졸,146.0
22546,R,199206,200708,기타,고졸,111.0
27926,P,199802,999912,기타,고졸,23.0
2795,R,200105,200901,기타,고졸,45.0
4940,R,200202,200412,기타,#,158.0
29187,R,199812,200709,무직,고졸,160.0
3727,R,200108,200408,기타,고졸,204.0
6701,R,200310,200407,기타,고졸,3.0
22183,R,199110,200907,기타,고졸,150.0
6760,R,200310,200406,기타,고졸,145.0
2728,R,200105,200412,기타,고졸,32.0
20599,R,197804,200803,기타,#,147.0
25003,R,199601,200808,사기업체,전문대졸,75.0
4761,R,200204,200710,기타,고졸,58.0
22078,P,199111,999912,기타,고졸,118.0
1017,R,200002,200904,기타,고졸,32.0
28102,R,199801,200704,기타,고졸,45.0
4048,R,200201,200407,기타,고졸,204.0
20465,P,198508,999912,기타,고졸,23.0
5884,R,200301,201403,기타,고졸,86.0
6717,R,200310,200401,기타,고졸,23.0
7108,R,200312,200407,기타,고졸,169.0
7161,R,200401,200503,기타,고졸,108.0
4262,P,200201,999912,무직,고졸,16.0
667,R,200006,200511,기타,고졸,14.0
6897,R,200311,200411,기타,고졸,29.0
21413,R,198910,200611,사기업체,고졸,113.0
6913,R,200311,200502,기타,#,158.0
7379,R,200402,200408,기타,고졸,158.0
7327,R,200402,200702,무직,#,143.0
25074,P,199612,999912,기타,대학졸,14.0
4058,R,200203,200409,기타,#,204.0
7239,R,200401,200709,기타,대학졸,19.0
23142,R,199305,200607,기타,고졸,163.0
7621,R,200404,200712,회사원,전문대졸,56.0
5002,R,200206,201107,기타,고졸,160.0
21680,R,199008,200412,사기업체,고졸,82.0
366,R,200012,200601,기타,고졸,19.0
7900,R,200406,200410,기타,#,24.0
8012,R,200406,200411,기타,고졸,24.0
2370,R,200104,200605,기타,고졸,69.0
4189,R,200205,200808,기타,#,13.0
23693,P,199408,999912,기타,#,113.0
24570,R,199507,200901,기타,고졸,116.0
6915,R,200311,200511,회사원,#,160.0
8302,R,200408,200503,기타,고졸,24.0
7785,R,200405,200803,기타,#,74.0
3269,R,200103,200605,무직,고졸,141.0
8000,R,200406,200802,자유업,고졸,84.0
8525,R,200409,200606,기타,전문대졸,41.0
25021,P,199603,999912,기타,고졸,42.0
25133,P,199608,999912,기타,#,120.0
2894,P,200109,999912,기타,#,80.0
8186,R,200408,200510,무직,고졸,141.0
5133,R,200202,200603,기타,대학졸,66.0
8701,R,200411,200505,무직,#,100.0
8635,R,200410,200503,무직,고졸,160.0
27122,R,199711,200609,무직,고졸,163.0
5930,R,200305,200702,기타,고졸,123.0
22788,P,199302,999912,기타,고졸,13.0
3021,R,200110,200601,기타,#,121.0
6682,R,200310,200705,기타,#,25.0
9033,R,200502,201503,기타,#,158.0
8251,R,200408,200511,기타,#,24.0
2348,R,200104,201006,보험관계인,고졸,25.0
8975,R,200502,200507,보험관계인,고졸,41.0
24758,P,199505,999912,기타,고졸,156.0
2706,R,200106,200907,기타,고졸,59.0
23429,P,199403,999912,기타,고졸,55.0
24427,P,199511,999912,기타,고졸,118.0
7722,R,200405,200603,기타,#,100.0
9469,R,200506,200909,의료부문,대학졸,125.0
23676,R,199407,200606,기타,고졸,122.0
21986,R,199106,200805,기타,고졸,29.0
22076,P,199105,999912,기타,고졸,118.0
30568,R,199901,200702,기타,고졸,86.0
8673,R,200411,200708,회사원,대학졸,171.0
9459,R,200506,200802,기타,#,143.0
7703,R,200404,200811,보험관계인,중졸,246.0
9307,R,200505,200603,기타,#,122.0
24766,R,199505,201110,기타,고졸,19.0
10067,R,200511,200610,일반기업,고졸,125.0
9591,R,200507,200611,보험관계인,전문대졸,51.0
10122,R,200512,200606,보험관계인,#,114.0
6335,R,200308,201502,기타,고졸,80.0
6938,R,200311,201001,보험관계인,고졸,278.0
8951,R,200502,200710,기타,대학졸,110.0
10312,R,200601,200610,무직,고졸,188.0
9312,R,200505,200611,기타,#,118.0
4181,R,200205,200803,회사원,고졸,21.0
9865,R,200509,200612,보험관계인,고졸,79.0
8590,R,200410,200902,기타,#,32.0
8104,R,200407,201301,기타,#,125.0
10619,R,200603,200710,기타,대학졸,196.0
10558,R,200603,200705,자유업,대학졸,44.0
10595,R,200603,200703,보험관계인,고졸,68.0
10108,R,200512,200606,보험관계인,대학졸,114.0
24511,R,199505,201111,기타,#,106.0
10146,R,200512,201206,일반기업,#,111.0
10916,R,200606,200811,보험관계인,#,51.0
31518,P,200501,999912,#,#,7.0
10895,R,200606,200905,기타,고졸,146.0
24747,R,199512,200711,기타,#,156.0
9932,R,200510,200805,기타,고졸,103.0
3854,R,200111,201002,보험관계인,고졸,281.0
11310,R,200608,201007,보험관계인,고졸,288.0
11361,R,200609,200902,기타,고졸,16.0
486,P,200003,999912,기타,중졸,11.0
3495,R,200104,201206,보험관계인,고졸,154.0
4803,R,200206,200805,기타,고졸,145.0
11241,R,200608,200902,기타,#,88.0
11212,R,200608,200708,보험관계인,#,114.0
8698,R,200411,200708,기타,대학졸,50.0
11381,R,200609,200708,기타,#,32.0
11666,R,200612,200804,기타,고졸,111.0
31354,R,199906,200709,무직,고졸,154.0
24165,R,199501,201001,기타,고졸,14.0
9918,P,200510,999912,기타,#,29.0
10409,R,200602,200705,보험관계인,고졸,89.0
11026,R,200606,201010,보험관계인,고졸,275.0
10957,R,200606,200712,보험관계인,#,51.0
10959,R,200606,200709,보험관계인,#,51.0
11944,R,200702,201002,보험관계인,고졸,281.0
10020,R,200511,201104,기타,#,14.0
12068,R,200703,201001,기타,고졸,147.0
12204,R,200705,201001,기타,대학졸,58.0
12289,R,200706,200807,기타,고졸,158.0
25659,R,199603,200808,사기업체,고졸,163.0
9714,R,200508,201010,보험관계인,#,265.0
5455,R,200211,201001,보험관계인,고졸,288.0
11260,R,200608,200903,기타,#,111.0
11593,R,200611,200811,보험관계인,고졸,249.0
12857,R,200711,201503,기타,#,29.0
8039,P,200407,999912,기타,고졸,156.0
24933,R,199605,201501,기타,전문대졸,21.0
11242,P,200608,999912,기타,#,25.0
13576,R,200805,201101,영업직(판,고졸,154.0
6102,P,200304,999912,기타,고졸,156.0
13673,R,200806,201004,영업직(판,고졸,146.0
27283,P,199712,999912,기타,고졸,259.0
13999,R,200808,200902,기타,고졸,32.0
14051,R,200809,201001,보험관계인,대학졸,273.0
14206,R,200810,200908,기타,고졸,47.0
13373,R,200803,200901,영업직(판,고졸,125.0
12555,P,200708,999912,기타,#,84.0
11294,P,200608,999912,보험관계인,고졸,288.0
11423,P,200610,999912,보험관계인,#,312.0
14472,R,200812,201103,기타,고졸,19.0
14504,R,200812,200906,의료부문,전문대졸,112.0
267,P,200012,999912,무직,#,55.0
13071,P,200801,999912,기타,#,50.0
14341,R,200811,201007,보험관계인,#,114.0
7072,P,200312,999912,회사원,#,58.0
14801,R,200903,201101,회사원,대학졸,57.0
13125,R,200801,200908,보험관계인,대학졸,60.0
14661,R,200902,201005,보험관계인,고졸,114.0
14892,P,200904,999912,기타,#,84.0
14536,R,200901,201008,기타,고졸,13.0
15078,P,200905,999912,기타,고졸,82.0
15219,R,200907,201009,기타,고졸,90.0
15003,P,200905,999912,보험관계인,#,51.0
14771,R,200903,201001,기타,고졸,288.0
14749,R,200903,200912,보험관계인,#,204.0
14297,R,200811,201408,기타,고졸,143.0
15370,R,200908,201112,보험관계인,#,270.0
12482,R,200707,201407,보험관계인,고졸,155.0
15769,R,200912,201111,영업직(판,전문대졸,154.0
15887,R,201001,201110,금융부문,#,150.0
1360,R,200006,201509,기타,고졸,118.0
12603,R,200708,201012,기타,전문대졸,112.0
16237,R,201004,201105,기타,고졸,69.0
13740,R,200806,201206,보험관계인,#,284.0
15117,P,200906,999912,기타,#,167.0
27469,R,199805,201411,기타,고졸,55.0
15412,R,200909,201105,보험관계인,고졸,281.0
16718,R,201008,201208,보험관계인,고졸,306.0
16985,R,201011,201301,보험관계인,#,51.0
17075,R,201012,201108,기타,고졸,21.0
13206,P,200802,999912,보험관계인,#,307.0
17100,P,201012,999912,기타,고졸,17.0
13544,P,200805,999912,기타,#,143.0
14808,R,200903,201201,기타,대학졸,300.0
17402,R,201104,201111,기타,고졸,86.0
10203,P,200512,999912,기타,고졸,16.0
17110,P,201101,999912,기타,#,116.0
17555,R,201104,201403,기타,대학졸,90.0
17161,R,201101,201111,보험관계인,#,51.0
16423,R,201006,201110,자영업,고졸,156.0
17124,R,201101,201206,기타,고졸,59.0
30479,P,199909,999912,무직,고졸,318.0
17741,R,201107,201312,기타,고졸,47.0
15900,R,201001,201201,기타,고졸,14.0
14352,P,200811,999912,기타,대학졸,84.0
11949,R,200702,201209,기타,대학졸,57.0
17743,P,201107,999912,기타,고졸,136.0
15866,P,201001,999912,기타,대학졸,285.0
18051,R,201111,201205,기타,#,86.0
17697,P,201106,999912,보험관계인,#,308.0
16975,R,201011,201312,기타,고졸,322.0
15997,P,201002,999912,금융부문,#,120.0
18095,R,201111,201206,기타,고졸,29.0
14772,P,200903,999912,기타,#,120.0
13671,R,200806,201505,기타,#,19.0
18335,R,201203,201311,기타,고졸,103.0
17984,R,201110,201301,기타,#,146.0
18163,P,201112,999912,금융부문,#,281.0
24663,P,199507,999912,사기업체,고졸,160.0
17614,P,201105,999912,보험관계인,고졸,292.0
12499,R,200707,201301,회사원,대학졸,112.0
17857,P,201108,999912,보험관계인,#,274.0
18294,R,201203,201310,기타,#,47.0
15778,R,200912,201509,영업직(판,고졸,303.0
18728,R,201209,201311,기타,고졸,44.0
18662,R,201208,201307,의료부문,대학졸,300.0
18886,P,201210,999912,기타,고졸,42.0
18736,R,201209,201311,기타,#,106.0
19134,R,201302,201407,기타,#,78.0
15174,P,200906,999912,기타,#,44.0
18952,R,201212,201309,기타,#,86.0
18576,R,201207,201412,기타,대학졸,319.0
15741,P,200911,999912,기타,대학졸,55.0
18591,R,201207,201308,의료부문,고졸,143.0
16012,R,201002,201606,보험관계인,고졸,269.0
17546,P,201104,999912,보험관계인,고졸,270.0
19211,R,201303,201504,기타,#,113.0
18812,R,201209,201509,기타,고졸,13.0
19532,R,201310,201406,기타,전문대졸,146.0
10503,R,200602,201501,기타,대학졸,57.0
19723,P,201403,999912,기타,#,50.0
19742,P,201403,999912,기타,#,84.0
19716,P,201402,999912,기타,중졸,299.0
14154,P,200809,999912,기타,대학졸,42.0
19750,P,201403,999912,회사원,전문대졸,312.0
19807,P,201405,999912,기타,#,14.0
22227,P,199111,999912,기타,#,11.0
20231,P,201508,999912,기타,#,136.0
20236,P,201508,999912,기타,#,145.0
12394,P,200707,999912,기타,#,160.0
26165,R,199712,199804,기타,고졸,129.0
20646,R,198006,200601,기타,#,127.0
21784,R,199011,200406,기타,고졸,141.0
25997,R,199708,200407,기타,대학졸,55.0
27030,R,199703,199807,기타,고졸,147.0
23723,R,199411,200009,사기업체,고졸,113.0
28848,R,199802,199808,자유업,고졸,103.0
27096,R,199704,200009,사기업체,고졸,148.0
27305,R,199709,200004,기타,고졸,141.0
20477,R,198503,200111,기타,고졸,129.0
23029,R,199309,200009,기타,고졸,121.0
28671,R,199806,199905,기타,고졸,118.0
20511,R,198510,200009,기타,중졸,167.0
24495,R,199504,200612,기타,고졸,108.0
21359,R,198912,201302,사기업체,고졸,37.0
8227,R,200408,200505,기타,#,24.0
1630,R,200012,200901,무직,고졸,145.0
22360,P,199203,999912,기타,고졸,16.0
1512,R,200004,200605,기타,고졸,100.0
3862,R,200111,200612,보험관계인,고졸,91.0
9232,R,200504,200705,기타,#,88.0
9522,R,200506,200707,기타,고졸,82.0
6175,R,200306,200903,기타,고졸,143.0
4777,P,200205,999912,무직,#,146.0
9635,R,200507,200707,보험관계인,고졸,146.0
6656,R,200309,200705,기타,#,83.0
8412,R,200409,200511,기타,#,88.0
9644,R,200507,200602,무직,#,163.0
27982,R,199812,200810,기타,고졸,78.0
22495,P,199207,999912,기타,#,118.0
9010,R,200502,201406,기타,고졸,150.0
5216,R,200202,201108,보험관계인,고졸,274.0
10088,R,200511,200611,기타,고졸,118.0
26536,R,199704,200807,학생,고졸,74.0
10137,R,200512,200606,보험관계인,고졸,114.0
25511,R,199603,201204,기타,고졸,111.0
9790,R,200509,200608,기타,고졸,111.0
6449,P,200308,999912,기타,#,59.0
22174,R,199111,200705,기타,고졸,163.0
10153,R,200512,200707,무직,고졸,23.0
9196,P,200504,999912,기타,고졸,154.0
20871,P,198707,999912,기타,고졸,55.0
10167,R,200512,200607,일반기업,대학졸,30.0
25029,P,199606,999912,기타,대학졸,42.0
7263,R,200401,200902,기타,고졸,21.0
7636,R,200404,201010,기타,대학졸,96.0
10273,R,200601,200703,무직,고졸,123.0
7568,R,200403,200906,보험관계인,#,272.0
10762,R,200604,200907,보험관계인,고졸,172.0
9267,R,200504,200611,기타,#,51.0
4768,R,200204,201101,기타,고졸,146.0
1698,R,200004,200902,무직,고졸,145.0
11007,R,200606,200611,기타,#,82.0
11022,R,200606,200701,기타,고졸,95.0
10412,R,200602,200810,보험관계인,#,240.0
10625,R,200603,201006,기타,고졸,29.0
11117,R,200607,200609,공무원,대학졸,170.0
21810,R,199006,200804,사기업체,고졸,150.0
25138,P,199611,999912,기타,#,120.0
10639,R,200603,200701,일반기업,#,123.0
10791,R,200605,200710,기타,고졸,78.0
11338,R,200609,200711,기타,고졸,106.0
7836,R,200405,200803,기타,고졸,125.0
9633,R,200507,200801,기타,#,42.0
28174,R,199810,201505,기타,#,29.0
23808,R,199405,201007,기타,고졸,150.0
11131,R,200607,200701,보험관계인,고졸,97.0
10678,R,200604,200709,기타,고졸,29.0
8049,P,200407,999912,기타,#,121.0
9205,P,200504,999912,회사원,고졸,84.0
10797,R,200605,200707,기타,고졸,79.0
11936,R,200702,200805,기타,고졸,246.0
10347,R,200601,201001,기타,고졸,285.0
11778,R,200701,200706,기타,고졸,154.0
12122,R,200704,201105,자영업,고졸,146.0
11863,R,200701,200901,일반기업,고졸,258.0
11512,P,200610,999912,기타,#,59.0
5581,R,200204,200803,회사원,고졸,191.0
26106,P,199709,999912,무직,#,11.0
5480,R,200210,201010,기타,고졸,273.0
